chunk_id,section_id,report_id,year,chunk_index,heading,theme,start_pdf_page,end_pdf_page,word_count
R2020_S019_C001,R2020_S019,R2020,2020,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,40,40,406
R2020_S020_C001,R2020_S020,R2020,2020,1,Många äldre känner sig ensamma,jamlikhet_och_minoritetsperspektiv,41,41,510
R2020_S021_C001,R2020_S021,R2020,2020,1,Nedsatt psykisk hälsa,psykisk_halsa_ensamhet_alkohol,42,43,833
R2020_S022_C001,R2020_S022,R2020,2020,1,Psykiatrisk vård,ovrigt,44,54,864
R2020_S022_C002,R2020_S022,R2020,2020,2,Psykiatrisk vård,ovrigt,44,54,854
R2020_S022_C003,R2020_S022,R2020,2020,3,Psykiatrisk vård,ovrigt,44,54,863
R2020_S022_C004,R2020_S022,R2020,2020,4,Psykiatrisk vård,ovrigt,44,54,874
R2020_S022_C005,R2020_S022,R2020,2020,5,Psykiatrisk vård,ovrigt,44,54,393
R2020_S023_C001,R2020_S023,R2020,2020,1,En nationell strategi för demenssjukdom,ovrigt,55,55,376
R2020_S024_C001,R2020_S024,R2020,2020,1,Fallförebyggande insatser för äldre,lakemedel_och_patientsakerhet,56,57,737
R2020_S025_C001,R2020_S025,R2020,2020,1,Vaccinationstäckningen bland äldre skulle kunna bli bättre,ovrigt,58,58,340
R2020_S026_C001,R2020_S026,R2020,2020,1,Strokevården blir bättre men behöver fokusera mer på de äldre,ovrigt,59,60,848
R2020_S026_C002,R2020_S026,R2020,2020,2,Strokevården blir bättre men behöver fokusera mer på de äldre,ovrigt,59,60,137
R2020_S027_C001,R2020_S027,R2020,2020,1,Hälsosamma matvanor är viktigt högt upp i åldrarna,brukarperspektiv_och_kvalitet,61,62,656
R2020_S028_C001,R2020_S028,R2020,2020,1,"Riskförebyggande åtgärder inom områdena undernäring, nedsatt munhälsa, trycksår och fall",lakemedel_och_patientsakerhet,63,66,845
R2020_S028_C002,R2020_S028,R2020,2020,2,"Riskförebyggande åtgärder inom områdena undernäring, nedsatt munhälsa, trycksår och fall",lakemedel_och_patientsakerhet,63,66,508
R2020_S029_C001,R2020_S029,R2020,2020,1,Säker vård och omsorg,ovrigt,67,69,856
R2020_S029_C002,R2020_S029,R2020,2020,2,Säker vård och omsorg,ovrigt,67,69,445
R2020_S030_C001,R2020_S030,R2020,2020,1,Agera för säker vård,ovrigt,70,70,438
R2020_S031_C001,R2020_S031,R2020,2020,1,Internationellt och nationellt arbete inom patientsäkerhetsområdet,lakemedel_och_patientsakerhet,71,75,872
R2020_S031_C002,R2020_S031,R2020,2020,2,Internationellt och nationellt arbete inom patientsäkerhetsområdet,lakemedel_och_patientsakerhet,71,75,867
R2020_S031_C003,R2020_S031,R2020,2020,3,Internationellt och nationellt arbete inom patientsäkerhetsområdet,lakemedel_och_patientsakerhet,71,75,419
R2020_S032_C001,R2020_S032,R2020,2020,1,Klagomål och anmälningar inom vården och omsorgen om äldre,ovrigt,76,78,863
R2020_S032_C002,R2020_S032,R2020,2020,2,Klagomål och anmälningar inom vården och omsorgen om äldre,ovrigt,76,78,411
R2020_S033_C001,R2020_S033,R2020,2020,1,Tillsyn visar att vården och omsorgen inte är tillräckligt samordnad,sammanhallen_vard_och_samverkan,79,79,466
R2020_S034_C001,R2020_S034,R2020,2020,1,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,80,80,377
R2020_S035_C001,R2020_S035,R2020,2020,1,Munhälsa hos äldre,munhalsa_och_tandvard,81,86,853
R2020_S035_C002,R2020_S035,R2020,2020,2,Munhälsa hos äldre,munhalsa_och_tandvard,81,86,852
R2020_S035_C003,R2020_S035,R2020,2020,3,Munhälsa hos äldre,munhalsa_och_tandvard,81,86,866
R2020_S035_C004,R2020_S035,R2020,2020,4,Munhälsa hos äldre,munhalsa_och_tandvard,81,86,219
R2020_S036_C001,R2020_S036,R2020,2020,1,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,87,93,851
R2020_S036_C002,R2020_S036,R2020,2020,2,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,87,93,844
R2020_S036_C003,R2020_S036,R2020,2020,3,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,87,93,850
R2020_S036_C004,R2020_S036,R2020,2020,4,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,87,93,510
R2020_S037_C001,R2020_S037,R2020,2020,1,Äldre fortsätter vänta länge på landets akutmottagningar,kommunal_halso_och_sjukvard,94,95,592
R2020_S038_C001,R2020_S038,R2020,2020,1,Äldre med hiv,ovrigt,96,98,857
R2020_S038_C002,R2020_S038,R2020,2020,2,Äldre med hiv,ovrigt,96,98,176
R2020_S039_C001,R2020_S039,R2020,2020,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,99,99,383
R2020_S040_C001,R2020_S040,R2020,2020,1,E-hälsa och välfärdsteknik i äldreomsorgen,digitalisering_och_valfardsteknik,100,103,857
R2020_S040_C002,R2020_S040,R2020,2020,2,E-hälsa och välfärdsteknik i äldreomsorgen,digitalisering_och_valfardsteknik,100,103,775
R2020_S041_C001,R2020_S041,R2020,2020,1,Socialtjänstinsatserna till äldre personer,omsorgsinsatser_och_boende,104,109,965
R2020_S041_C002,R2020_S041,R2020,2020,2,Socialtjänstinsatserna till äldre personer,omsorgsinsatser_och_boende,104,109,860
R2020_S041_C003,R2020_S041,R2020,2020,3,Socialtjänstinsatserna till äldre personer,omsorgsinsatser_och_boende,104,109,649
R2020_S042_C001,R2020_S042,R2020,2020,1,Bra boendeplanering allt viktigare,ovrigt,110,126,871
R2020_S042_C002,R2020_S042,R2020,2020,2,Bra boendeplanering allt viktigare,ovrigt,110,126,964
R2020_S042_C003,R2020_S042,R2020,2020,3,Bra boendeplanering allt viktigare,ovrigt,110,126,956
R2020_S042_C004,R2020_S042,R2020,2020,4,Bra boendeplanering allt viktigare,ovrigt,110,126,976
R2020_S042_C005,R2020_S042,R2020,2020,5,Bra boendeplanering allt viktigare,ovrigt,110,126,1017
R2020_S042_C006,R2020_S042,R2020,2020,6,Bra boendeplanering allt viktigare,ovrigt,110,126,939
R2021_S001_C001,R2021_S001,R2021,2021,1,Alkohol och äldre,psykisk_halsa_ensamhet_alkohol,7,7,187
R2021_S002_C001,R2021_S002,R2021,2021,1,Palliativ vård,kommunal_halso_och_sjukvard,8,8,177
R2021_S003_C001,R2021_S003,R2021,2021,1,Ansträngt läge för såväl hälso- och sjukvård som äldreomsorg,kommunal_halso_och_sjukvard,9,9,464
R2021_S004_C001,R2021_S004,R2021,2021,1,Ordinärt boende,omsorgsinsatser_och_boende,10,10,490
R2021_S005_C001,R2021_S005,R2021,2021,1,Behov av samverkan och samordning kvarstår,sammanhallen_vard_och_samverkan,11,12,514
R2021_S006_C001,R2021_S006,R2021,2021,1,Inledning,ovrigt,13,13,354
R2021_S007_C001,R2021_S007,R2021,2021,1,Datakällor,metod_indikatorer_och_datakallor,14,14,265
R2021_S008_C001,R2021_S008,R2021,2021,1,Aktuell utveckling,demografi_och_aktuell_utveckling,15,16,846
R2021_S009_C001,R2021_S009,R2021,2021,1,3 Av dessa hade 93 procent (10 185 av 10 619) laboratoriebekräftad covid-19 enligt Folkhälsomyndighetens databas över smittade.,ovrigt,17,20,877
R2021_S009_C002,R2021_S009,R2021,2021,2,3 Av dessa hade 93 procent (10 185 av 10 619) laboratoriebekräftad covid-19 enligt Folkhälsomyndighetens databas över smittade.,ovrigt,17,20,814
R2021_S010_C001,R2021_S010,R2021,2021,1,Väntetiderna ökade mer för personer 70 år och äldre,ovrigt,21,21,373
R2021_S011_C001,R2021_S011,R2021,2021,1,Krisberedskap inom socialtjänst samt kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,22,23,773
R2021_S012_C001,R2021_S012,R2021,2021,1,Medellivslängden ökar ojämnt,demografi_och_aktuell_utveckling,24,24,519
R2021_S013_C001,R2021_S013,R2021,2021,1,Äldres användning av rutavdraget,ovrigt,25,25,424
R2021_S014_C001,R2021_S014,R2021,2021,1,Alkohol och äldre,psykisk_halsa_ensamhet_alkohol,26,28,888
R2021_S014_C002,R2021_S014,R2021,2021,2,Alkohol och äldre,psykisk_halsa_ensamhet_alkohol,26,28,155
R2021_S015_C001,R2021_S015,R2021,2021,1,70 år och äldre som hade bekräftats smittade den 1 februari 2021 fanns,ovrigt,29,29,205
R2021_S016_C001,R2021_S016,R2021,2021,1,"Av de personer i gruppen 70 år och äldre som avlidit i covid-19 enligt döds- orsaksintyg inkomna den 31 januari 2021 bodde 50 procent på SÄBO, och",omsorgsinsatser_och_boende,30,32,742
R2021_S017_C001,R2021_S017,R2021,2021,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,33,36,889
R2021_S017_C002,R2021_S017,R2021,2021,2,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,33,36,850
R2021_S018_C001,R2021_S018,R2021,2021,1,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,jamlikhet_och_minoritetsperspektiv,37,38,847
R2021_S019_C001,R2021_S019,R2021,2021,1,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,39,42,847
R2021_S019_C002,R2021_S019,R2021,2021,2,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,39,42,720
R2021_S020_C001,R2021_S020,R2021,2021,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,43,43,400
R2021_S021_C001,R2021_S021,R2021,2021,1,Nationella riktlinjer ‒ ett stöd i arbetet,ovrigt,44,47,850
R2021_S021_C002,R2021_S021,R2021,2021,2,Nationella riktlinjer ‒ ett stöd i arbetet,ovrigt,44,47,852
R2021_S022_C001,R2021_S022,R2021,2021,1,Anhöriga som vårdar eller stödjer närstående äldre personer,ovrigt,48,49,821
R2021_S023_C001,R2021_S023,R2021,2021,1,Säker vård och omsorg,ovrigt,50,50,437
R2021_S024_C001,R2021_S024,R2021,2021,1,Kvaliteten vid läkemedelsbehandling fortsätter att förbättras,brukarperspektiv_och_kvalitet,51,53,864
R2021_S024_C002,R2021_S024,R2021,2021,2,Kvaliteten vid läkemedelsbehandling fortsätter att förbättras,brukarperspektiv_och_kvalitet,51,53,384
R2021_S025_C001,R2021_S025,R2021,2021,1,Läkemedelsanvändning hos äldre som intensivvårdades eller avled till följd av covid-19,lakemedel_och_patientsakerhet,54,54,383
R2021_S026_C001,R2021_S026,R2021,2021,1,Patientsäkerhet,lakemedel_och_patientsakerhet,55,55,320
R2021_S027_C001,R2021_S027,R2021,2021,1,Förekomst av vårdskador,lakemedel_och_patientsakerhet,56,59,879
R2021_S027_C002,R2021_S027,R2021,2021,2,Förekomst av vårdskador,lakemedel_och_patientsakerhet,56,59,781
R2021_S028_C001,R2021_S028,R2021,2021,1,"Riskförebyggande åtgärder mot nedsatt munhälsa, undernäring, fall och trycksår",lakemedel_och_patientsakerhet,60,60,465
R2021_S029_C001,R2021_S029,R2021,2021,1,Klagomål och anmälningar inom äldrevård och äldreomsorg,ovrigt,61,63,866
R2021_S029_C002,R2021_S029,R2021,2021,2,Klagomål och anmälningar inom äldrevård och äldreomsorg,ovrigt,61,63,452
R2021_S030_C001,R2021_S030,R2021,2021,1,Brister i bemanning och kompetens,jamlikhet_och_minoritetsperspektiv,64,69,877
R2021_S030_C002,R2021_S030,R2021,2021,2,Brister i bemanning och kompetens,jamlikhet_och_minoritetsperspektiv,64,69,871
R2021_S030_C003,R2021_S030,R2021,2021,3,Brister i bemanning och kompetens,jamlikhet_och_minoritetsperspektiv,64,69,858
R2021_S030_C004,R2021_S030,R2021,2021,4,Brister i bemanning och kompetens,jamlikhet_och_minoritetsperspektiv,64,69,225
R2021_S031_C001,R2021_S031,R2021,2021,1,Patientsäkerhet och arbetsmiljö hänger ihop,lakemedel_och_patientsakerhet,70,71,675
R2021_S032_C001,R2021_S032,R2021,2021,1,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,72,72,416
R2021_S033_C001,R2021_S033,R2021,2021,1,Munhälsa hos äldre,munhalsa_och_tandvard,73,76,889
R2021_S033_C002,R2021_S033,R2021,2021,2,Munhälsa hos äldre,munhalsa_och_tandvard,73,76,695
R2021_S034_C001,R2021_S034,R2021,2021,1,Vård av äldre med psykisk sjukdom,psykisk_halsa_ensamhet_alkohol,77,83,855
R2021_S034_C002,R2021_S034,R2021,2021,2,Vård av äldre med psykisk sjukdom,psykisk_halsa_ensamhet_alkohol,77,83,865
R2021_S034_C003,R2021_S034,R2021,2021,3,Vård av äldre med psykisk sjukdom,psykisk_halsa_ensamhet_alkohol,77,83,389
R2021_S035_C001,R2021_S035,R2021,2021,1,Palliativ vård,kommunal_halso_och_sjukvard,84,90,850
R2021_S035_C002,R2021_S035,R2021,2021,2,Palliativ vård,kommunal_halso_och_sjukvard,84,90,840
R2021_S035_C003,R2021_S035,R2021,2021,3,Palliativ vård,kommunal_halso_och_sjukvard,84,90,831
R2021_S036_C001,R2021_S036,R2021,2021,1,Stöd till personer med demenssjukdom och deras anhöriga,ovrigt,91,91,409
R2021_S037_C001,R2021_S037,R2021,2021,1,Urfolk och demens i Norden,ovrigt,92,93,717
R2021_S038_C001,R2021_S038,R2021,2021,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,94,94,457
R2021_S039_C001,R2021_S039,R2021,2021,1,Allmänhetens förtroende för äldreomsorgen,jamlikhet_och_minoritetsperspektiv,95,95,455
R2021_S040_C001,R2021_S040,R2021,2021,1,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,96,104,870
R2021_S040_C002,R2021_S040,R2021,2021,2,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,96,104,890
R2021_S040_C003,R2021_S040,R2021,2021,3,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,96,104,870
R2021_S040_C004,R2021_S040,R2021,2021,4,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,96,104,1032
R2021_S040_C005,R2021_S040,R2021,2021,5,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,96,104,152
R2021_S041_C001,R2021_S041,R2021,2021,1,Pandemins påverkan på hemtjänst och särskilt boende för äldre,omsorgsinsatser_och_boende,105,111,881
R2021_S041_C002,R2021_S041,R2021,2021,2,Pandemins påverkan på hemtjänst och särskilt boende för äldre,omsorgsinsatser_och_boende,105,111,877
R2021_S041_C003,R2021_S041,R2021,2021,3,Pandemins påverkan på hemtjänst och särskilt boende för äldre,omsorgsinsatser_och_boende,105,111,655
R2021_S042_C001,R2021_S042,R2021,2021,1,Boendesituationen för äldre,ovrigt,112,113,792
R2021_S043_C001,R2021_S043,R2021,2021,1,E-hälsa och välfärdsteknik i äldreomsorgen,digitalisering_och_valfardsteknik,114,114,392
R2021_S044_C001,R2021_S044,R2021,2021,1,Utveckling av e-hälsa och välfärdsteknik i kommunerna,digitalisering_och_valfardsteknik,115,115,254
R2021_S045_C001,R2021_S045,R2021,2021,1,Allt fler äldre uppkopplade under 2020,ovrigt,116,130,860
R2021_S045_C002,R2021_S045,R2021,2021,2,Allt fler äldre uppkopplade under 2020,ovrigt,116,130,1042
R2021_S045_C003,R2021_S045,R2021,2021,3,Allt fler äldre uppkopplade under 2020,ovrigt,116,130,944
R2021_S045_C004,R2021_S045,R2021,2021,4,Allt fler äldre uppkopplade under 2020,ovrigt,116,130,1069
R2021_S045_C005,R2021_S045,R2021,2021,5,Allt fler äldre uppkopplade under 2020,ovrigt,116,130,938
R2021_S045_C006,R2021_S045,R2021,2021,6,Allt fler äldre uppkopplade under 2020,ovrigt,116,130,555
R2022_S001_C001,R2022_S001,R2022,2022,1,Demografi,demografi_och_aktuell_utveckling,7,7,178
R2022_S002_C001,R2022_S002,R2022,2022,1,Ensamhet bland äldre,psykisk_halsa_ensamhet_alkohol,8,8,140
R2022_S003_C001,R2022_S003,R2022,2022,1,Pandemins påverkan på äldre,ovrigt,9,9,346
R2022_S004_C001,R2022_S004,R2022,2022,1,Säkrare vård och omsorg,ovrigt,10,10,457
R2022_S005_C001,R2022_S005,R2022,2022,1,Inflyttningen till särskilt boende för äldre ökar,omsorgsinsatser_och_boende,11,11,351
R2022_S006_C001,R2022_S006,R2022,2022,1,Användningen av välfärdsteknik och digital kommunikation fortsätter att öka,digitalisering_och_valfardsteknik,12,13,473
R2022_S007_C001,R2022_S007,R2022,2022,1,Inledning,ovrigt,14,14,353
R2022_S008_C001,R2022_S008,R2022,2022,1,Datakällor,metod_indikatorer_och_datakallor,15,15,239
R2022_S009_C001,R2022_S009,R2022,2022,1,Aktuell utveckling,demografi_och_aktuell_utveckling,16,16,450
R2022_S010_C001,R2022_S010,R2022,2022,1,Demografi,demografi_och_aktuell_utveckling,17,18,855
R2022_S011_C001,R2022_S011,R2022,2022,1,Krisberedskap inom socialtjänst och kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,19,19,316
R2022_S012_C001,R2022_S012,R2022,2022,1,Covid-19-pandemin,ovrigt,20,31,867
R2022_S012_C002,R2022_S012,R2022,2022,2,Covid-19-pandemin,ovrigt,20,31,874
R2022_S012_C003,R2022_S012,R2022,2022,3,Covid-19-pandemin,ovrigt,20,31,862
R2022_S012_C004,R2022_S012,R2022,2022,4,Covid-19-pandemin,ovrigt,20,31,868
R2022_S012_C005,R2022_S012,R2022,2022,5,Covid-19-pandemin,ovrigt,20,31,903
R2022_S012_C006,R2022_S012,R2022,2022,6,Covid-19-pandemin,ovrigt,20,31,933
R2022_S012_C007,R2022_S012,R2022,2022,7,Covid-19-pandemin,ovrigt,20,31,458
R2022_S013_C001,R2022_S013,R2022,2022,1,ket är 25 månader. För personer med demenssjukdom är medianvårdtiden,jamlikhet_och_minoritetsperspektiv,32,33,577
R2022_S014_C001,R2022_S014,R2022,2022,1,Munhälsa hos äldre,munhalsa_och_tandvard,34,39,869
R2022_S014_C002,R2022_S014,R2022,2022,2,Munhälsa hos äldre,munhalsa_och_tandvard,34,39,855
R2022_S014_C003,R2022_S014,R2022,2022,3,Munhälsa hos äldre,munhalsa_och_tandvard,34,39,776
R2022_S015_C001,R2022_S015,R2022,2022,1,Fysisk aktivitet främjar hälsan,ovrigt,40,45,846
R2022_S015_C002,R2022_S015,R2022,2022,2,Fysisk aktivitet främjar hälsan,ovrigt,40,45,850
R2022_S015_C003,R2022_S015,R2022,2022,3,Fysisk aktivitet främjar hälsan,ovrigt,40,45,877
R2022_S015_C004,R2022_S015,R2022,2022,4,Fysisk aktivitet främjar hälsan,ovrigt,40,45,187
R2022_S016_C001,R2022_S016,R2022,2022,1,Pensionärernas inkomster blir allt bättre,ovrigt,46,48,749
R2022_S017_C001,R2022_S017,R2022,2022,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,49,53,889
R2022_S017_C002,R2022_S017,R2022,2022,2,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,49,53,895
R2022_S017_C003,R2022_S017,R2022,2022,3,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,49,53,529
R2022_S018_C001,R2022_S018,R2022,2022,1,Omställningen till god och nära vård,ovrigt,54,54,446
R2022_S019_C001,R2022_S019,R2022,2022,1,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,jamlikhet_och_minoritetsperspektiv,55,60,858
R2022_S019_C002,R2022_S019,R2022,2022,2,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,jamlikhet_och_minoritetsperspektiv,55,60,864
R2022_S019_C003,R2022_S019,R2022,2022,3,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,jamlikhet_och_minoritetsperspektiv,55,60,636
R2022_S020_C001,R2022_S020,R2022,2022,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,61,63,840
R2022_S020_C002,R2022_S020,R2022,2022,2,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,61,63,330
R2022_S021_C001,R2022_S021,R2022,2022,1,Samverkan – information om samordnad individuell plan,brukarperspektiv_och_kvalitet,64,64,496
R2022_S022_C001,R2022_S022,R2022,2022,1,Det strategiska patientsäkerhetsarbetet och patientmedverkan kan utvecklas,lakemedel_och_patientsakerhet,65,65,371
R2022_S023_C001,R2022_S023,R2022,2022,1,Systematisk uppföljning för verksamhetsutveckling i äldreomsorgen kan utvecklas,brukarperspektiv_och_kvalitet,66,66,379
R2022_S024_C001,R2022_S024,R2022,2022,1,"Dessa skillnader är stora och har dessutom ökat sedan i början av 1990-talet [7, 8]. 80,6 84,29",ovrigt,67,67,150
R2022_S025_C001,R2022_S025,R2022,2022,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,68,68,406
R2022_S026_C001,R2022_S026,R2022,2022,1,nationella minoriteter,jamlikhet_och_minoritetsperspektiv,69,71,860
R2022_S026_C002,R2022_S026,R2022,2022,2,nationella minoriteter,jamlikhet_och_minoritetsperspektiv,69,71,458
R2022_S027_C001,R2022_S027,R2022,2022,1,"år på särskilt boende för äldre, och 1 975 män och 1 724 kvinnor över",omsorgsinsatser_och_boende,72,73,586
R2022_S028_C001,R2022_S028,R2022,2022,1,Vård av äldre med psykisk sjukdom,psykisk_halsa_ensamhet_alkohol,74,77,874
R2022_S028_C002,R2022_S028,R2022,2022,2,Vård av äldre med psykisk sjukdom,psykisk_halsa_ensamhet_alkohol,74,77,564
R2022_S029_C001,R2022_S029,R2022,2022,1,Ensamhet bland äldre,psykisk_halsa_ensamhet_alkohol,78,78,493
R2022_S030_C001,R2022_S030,R2022,2022,1,Palliativ vård ger bättre livskvalitet,brukarperspektiv_och_kvalitet,79,81,854
R2022_S030_C002,R2022_S030,R2022,2022,2,Palliativ vård ger bättre livskvalitet,brukarperspektiv_och_kvalitet,79,81,695
R2022_S031_C001,R2022_S031,R2022,2022,1,"som bodde på särskilt boende för äldre vaccinerade mot covid-19 med två doser, och 87 procent med tre doser. Motsvarande uppgifter för personer i ordinärt boende med hemtjänst var drygt 90 procent med två doser och",omsorgsinsatser_och_boende,82,84,742
R2022_S032_C001,R2022_S032,R2022,2022,1,Säker vård och omsorg,ovrigt,85,85,410
R2022_S033_C001,R2022_S033,R2022,2022,1,Öka kunskap om inträffade vårdskador,lakemedel_och_patientsakerhet,86,91,876
R2022_S033_C002,R2022_S033,R2022,2022,2,Öka kunskap om inträffade vårdskador,lakemedel_och_patientsakerhet,86,91,903
R2022_S033_C003,R2022_S033,R2022,2022,3,Öka kunskap om inträffade vårdskador,lakemedel_och_patientsakerhet,86,91,678
R2022_S034_C001,R2022_S034,R2022,2022,1,Säkrare vård och omsorg Under covid-19-pandemin har mycket fokus hamnat på den kommunala hälso- och sjukvårdens viktiga roll i sjukvårdssystemet. Den kommunala vår- den omfattar allt fler äldre med komplexa vårdbehov. Idag har närmare,kommunal_halso_och_sjukvard,92,94,875
R2022_S034_C002,R2022_S034,R2022,2022,2,Säkrare vård och omsorg Under covid-19-pandemin har mycket fokus hamnat på den kommunala hälso- och sjukvårdens viktiga roll i sjukvårdssystemet. Den kommunala vår- den omfattar allt fler äldre med komplexa vårdbehov. Idag har närmare,kommunal_halso_och_sjukvard,92,94,467
R2022_S035_C001,R2022_S035,R2022,2022,1,Tillförlitliga och säkra system och processer,ovrigt,95,96,612
R2022_S036_C001,R2022_S036,R2022,2022,1,Säker vård här och nu,ovrigt,97,101,862
R2022_S036_C002,R2022_S036,R2022,2022,2,Säker vård här och nu,ovrigt,97,101,903
R2022_S036_C003,R2022_S036,R2022,2022,3,Säker vård här och nu,ovrigt,97,101,501
R2022_S037_C001,R2022_S037,R2022,2022,1,Öka riskmedvetenhet och beredskap,ovrigt,102,102,300
R2022_S038_C001,R2022_S038,R2022,2022,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,103,103,405
R2022_S039_C001,R2022_S039,R2022,2022,1,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,104,113,951
R2022_S039_C002,R2022_S039,R2022,2022,2,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,104,113,952
R2022_S039_C003,R2022_S039,R2022,2022,3,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,104,113,865
R2022_S039_C004,R2022_S039,R2022,2022,4,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,104,113,847
R2022_S039_C005,R2022_S039,R2022,2022,5,Socialtjänstinsatser för äldre personer,omsorgsinsatser_och_boende,104,113,544
R2022_S040_C001,R2022_S040,R2022,2022,1,Boendesituationen för äldre,ovrigt,114,114,392
R2022_S041_C001,R2022_S041,R2022,2022,1,E-hälsa och välfärdsteknik i äldreomsorgen,digitalisering_och_valfardsteknik,115,121,857
R2022_S041_C002,R2022_S041,R2022,2022,2,E-hälsa och välfärdsteknik i äldreomsorgen,digitalisering_och_valfardsteknik,115,121,878
R2022_S041_C003,R2022_S041,R2022,2022,3,E-hälsa och välfärdsteknik i äldreomsorgen,digitalisering_och_valfardsteknik,115,121,884
R2022_S041_C004,R2022_S041,R2022,2022,4,E-hälsa och välfärdsteknik i äldreomsorgen,digitalisering_och_valfardsteknik,115,121,340
R2022_S042_C001,R2022_S042,R2022,2022,1,Rollatorer är det vanligaste hjälpmedlet,ovrigt,122,124,794
R2022_S043_C001,R2022_S043,R2022,2022,1,Antal bekräftat smittade,ovrigt,125,138,915
R2022_S043_C002,R2022_S043,R2022,2022,2,Antal bekräftat smittade,ovrigt,125,138,1003
R2022_S043_C003,R2022_S043,R2022,2022,3,Antal bekräftat smittade,ovrigt,125,138,922
R2022_S043_C004,R2022_S043,R2022,2022,4,Antal bekräftat smittade,ovrigt,125,138,942
R2022_S043_C005,R2022_S043,R2022,2022,5,Antal bekräftat smittade,ovrigt,125,138,593
R2023_S001_C001,R2023_S001,R2023,2023,1,Demografi,demografi_och_aktuell_utveckling,7,7,196
R2023_S002_C001,R2023_S002,R2023,2023,1,Palliativ vård,kommunal_halso_och_sjukvard,8,8,184
R2023_S003_C001,R2023_S003,R2023,2023,1,Många är nöjda med omsorgen trots väntetider och brister i kontinuitet,brukarperspektiv_och_kvalitet,9,9,284
R2023_S004_C001,R2023_S004,R2023,2023,1,Stora skillnader mellan kommunernas avgifter för äldreomsorgen,personal_kompetens_och_resurser,10,10,366
R2023_S005_C001,R2023_S005,R2023,2023,1,Andel utrikes födda äldre ökar,jamlikhet_och_minoritetsperspektiv,11,11,325
R2023_S006_C001,R2023_S006,R2023,2023,1,Fler tänder att sköta om hos sköra äldre,munhalsa_och_tandvard,12,12,459
R2023_S007_C001,R2023_S007,R2023,2023,1,Viktigt att följa utvecklingen för en säker vård och omsorg,ovrigt,13,13,194
R2023_S008_C001,R2023_S008,R2023,2023,1,Ofrivillig ensamhet bland äldre kan brytas,psykisk_halsa_ensamhet_alkohol,14,14,320
R2023_S009_C001,R2023_S009,R2023,2023,1,Ökad digitalisering är viktig för att klara framtidens äldreomsorg,digitalisering_och_valfardsteknik,15,15,202
R2023_S010_C001,R2023_S010,R2023,2023,1,Inledning,ovrigt,16,16,357
R2023_S011_C001,R2023_S011,R2023,2023,1,Datakällor,metod_indikatorer_och_datakallor,17,17,221
R2023_S012_C001,R2023_S012,R2023,2023,1,Demografi,demografi_och_aktuell_utveckling,18,20,875
R2023_S012_C002,R2023_S012,R2023,2023,2,Demografi,demografi_och_aktuell_utveckling,18,20,667
R2023_S013_C001,R2023_S013,R2023,2023,1,Konsekvenser av covid-19-pandemin,ovrigt,21,28,888
R2023_S013_C002,R2023_S013,R2023,2023,2,Konsekvenser av covid-19-pandemin,ovrigt,21,28,926
R2023_S013_C003,R2023_S013,R2023,2023,3,Konsekvenser av covid-19-pandemin,ovrigt,21,28,930
R2023_S013_C004,R2023_S013,R2023,2023,4,Konsekvenser av covid-19-pandemin,ovrigt,21,28,361
