report_id,year,heading_index,heading,source,printed_page,estimated_pdf_page,toc_pdf_page,theme
R2017,2017,53,Tandvårdsstödet missar äldre med låg inkomst,xlsx_heading_search,,6,,munhalsa_och_tandvard
R2017,2017,54,Tillgänglig vård och omsorg,xlsx_heading_search,,6,,ovrigt
R2017,2017,55,Tvångs- och begränsningsåtgärder kan undvikas och förebyggas,xlsx_heading_search,,6,,ovrigt
R2017,2017,56,Vägledning för anhörigstöd,xlsx_heading_search,,6,,ovrigt
R2017,2017,57,Vårdrelaterade infektioner och antibiotikaanvändning inom särskilt boende,xlsx_heading_search,,6,,omsorgsinsatser_och_boende
R2017,2017,58,Sammanfattning,toc,7,7,5,jamlikhet_och_minoritetsperspektiv
R2017,2017,59,God vård och omsorg,toc,8,8,5,ovrigt
R2017,2017,60,Inledning,toc,8,8,5,ovrigt
R2017,2017,61,Rapportens upplägg,toc,8,8,5,ovrigt
R2017,2017,62,"1 I detta område ingår evidensbaserad praktik 2 I detta område ingår patientfokuserad hälso- och sjukvård, självbestämmande och integritet. 3 I detta område ingår likvärdig socialtjänst.",toc,9,9,9,kommunal_halso_och_sjukvard
R2017,2017,63,Agenda 2030,toc,9,9,5,ovrigt
R2017,2017,64,Datakällor,toc,9,9,5,metod_indikatorer_och_datakallor
R2017,2017,65,Aktuell utveckling,toc,10,10,5,demografi_och_aktuell_utveckling
R2017,2017,66,av diabetes och antibiotikabehandling [6]. Kommunerna med högst förväntad,toc,10,10,10,lakemedel_och_patientsakerhet
R2017,2017,67,Den åldrande befolkningen,toc,10,10,5,demografi_och_aktuell_utveckling
R2017,2017,68,"För åren 1961–1980 är medelåldern redovisad på tio år, åren1981–2015 redovisas medelåldern på fem år.",toc,11,11,11,ovrigt
R2017,2017,69,Kommunal hälso- och sjukvård,toc,12,12,5,kommunal_halso_och_sjukvard
R2017,2017,70,Socialtjänstinsatser till äldre personer,toc,12,12,5,omsorgsinsatser_och_boende
R2017,2017,71,Allt fler får kommunal hälso- och sjukvård,toc,13,13,5,kommunal_halso_och_sjukvard
R2017,2017,72,"nerna möjlighet att, efter överenskommelse med landstinget, överta ansvaret för hemsjukvården helt eller delvis (exklusive läkarinsatser) i ordinärt boende.",toc,13,13,13,omsorgsinsatser_och_boende
R2017,2017,73,Hemsjukvård och socialtjänstinsatser,toc,14,14,5,omsorgsinsatser_och_boende
R2017,2017,74,äldre och av dessa antal kvinnor. 2013–2015. Källa: Socialstyrelsens register över insatser i kommunal hälso- och sjukvård.,toc,15,15,15,kommunal_halso_och_sjukvard
R2017,2017,75,Hälsofrämjande aktiviteter,toc,15,15,5,brukarperspektiv_och_kvalitet
R2017,2017,76,Bemanning inom äldreomsorgen,toc,16,16,5,jamlikhet_och_minoritetsperspektiv
R2017,2017,77,Förebygga fallolyckor,toc,16,16,5,lakemedel_och_patientsakerhet
R2017,2017,78,tillhandahålla tillgång till rättvisa för alla samt bygga upp effektiva och inkluderande institutioner med ansvarsutkrävande på alla nivåer och mål,toc,17,17,9,ovrigt
R2017,2017,79,Äldre och alkohol,toc,18,18,5,psykisk_halsa_ensamhet_alkohol
R2017,2017,80,Självmord är vanligare bland män än bland kvinnor,toc,22,22,5,psykisk_halsa_ensamhet_alkohol
R2017,2017,81,Olika boenden för äldre,toc,23,23,5,ovrigt
R2017,2017,82,Väntetiden till särskilt boende har ökat,toc,24,24,5,omsorgsinsatser_och_boende
R2017,2017,83,Bostadstillägg för pensionärer,toc,25,25,5,ovrigt
R2017,2017,84,Kostnader för vård och omsorg om äldre,toc,27,27,5,personal_kompetens_och_resurser
R2017,2017,85,Resurser för vård och omsorg,toc,27,27,5,personal_kompetens_och_resurser
R2017,2017,86,Äldreomsorgens effektivitet,toc,28,28,5,ovrigt
R2017,2017,87,Stora kostnader för fallskador,toc,29,29,5,lakemedel_och_patientsakerhet
R2017,2017,88,Nationell statistik över personal i äldreomsorgen,toc,30,30,5,personal_kompetens_och_resurser
R2017,2017,89,Kompetensförsörjningen inom vården och omsorgen om äldre – en förstudie,toc,32,32,5,personal_kompetens_och_resurser
R2017,2017,90,Äldre förskrivs färre olämpliga läkemedel,toc,34,34,5,lakemedel_och_patientsakerhet
R2017,2017,91,Kunskapsbaserad vård och omsorg,toc,34,34,5,ovrigt
R2017,2017,92,Många problem med äldres läkemedelsanvändning kvarstår,toc,35,35,5,lakemedel_och_patientsakerhet
R2017,2017,93,Fortsatt många äldre tar läkemedel som kan ge muntorrhet,toc,37,37,5,lakemedel_och_patientsakerhet
R2017,2017,94,Tandhälsa bland äldre,toc,39,39,5,ovrigt
R2017,2017,95,Åtgärder vid nedsatt munhälsa,toc,40,40,5,munhalsa_och_tandvard
R2017,2017,96,Blåsdysfunktion är ett folkhälsoproblem,toc,41,41,5,ovrigt
R2017,2017,97,Nationella riktlinjer,toc,41,41,6,ovrigt
R2017,2017,98,En lyckad kompetenssatsning,toc,44,44,6,personal_kompetens_och_resurser
R2017,2017,99,Tvångs- och begränsningsåtgärder kan undvikas och förebyggas,toc,44,44,6,ovrigt
R2017,2017,100,Flera utbildningssatsningar under 2016,toc,45,45,6,ovrigt
R2017,2017,101,Från samverkan till samordnad vård och omsorg,toc,46,46,6,sammanhallen_vard_och_samverkan
R2017,2017,102,Säker vård och omsorg,toc,46,46,6,ovrigt
R2017,2017,103,En utmaning att samordna insatser,toc,48,48,6,jamlikhet_och_minoritetsperspektiv
R2017,2017,104,Från Äldres behov i centrum till Individens behov i centrum,toc,49,49,6,ovrigt
R2017,2017,105,Samordnad individuell plan,toc,49,49,6,sammanhallen_vard_och_samverkan
R2017,2017,106,Personalkontinuitet i hemtjänsten,toc,50,50,6,omsorgsinsatser_och_boende
R2017,2017,107,Systematisk uppföljning på gruppnivå,toc,50,50,6,brukarperspektiv_och_kvalitet
R2017,2017,108,Vårdrelaterade infektioner och antibiotikaanvändning inom särskilt boende,toc,51,51,6,omsorgsinsatser_och_boende
R2017,2017,109,Basala hygienrutiner och klädregler omfattar fler verksamheter,toc,52,52,6,ovrigt
R2017,2017,110,Äldres behov tillgodoses inte alltid,toc,53,53,6,ovrigt
R2017,2017,111,Brister i rapporteringen om äldres tandhälsa och nödvändig tandvård,toc,57,57,6,munhalsa_och_tandvard
R2017,2017,112,Jämlik vård och omsorg,toc,57,57,6,jamlikhet_och_minoritetsperspektiv
R2017,2017,113,Översyn av särskilt tandvårdsbidrag och tandvård till hälso- och sjukvårdsavgift,toc,57,57,6,kommunal_halso_och_sjukvard
R2017,2017,114,Minoritetsspråk i äldreomsorgen,toc,58,58,6,jamlikhet_och_minoritetsperspektiv
R2017,2017,115,Andelen utrikesfödda äldre ökar,toc,59,59,6,jamlikhet_och_minoritetsperspektiv
R2017,2017,116,Brist på kvalificerade tolkar hotar patientsäkerhet och personlig integritet,toc,61,61,6,lakemedel_och_patientsakerhet
R2017,2017,117,Stöd till anhöriga,toc,62,62,6,ovrigt
R2017,2017,118,Tandvårdsstödet missar äldre med låg inkomst,toc,62,62,6,munhalsa_och_tandvard
R2017,2017,119,Tillgänglig vård och omsorg,toc,62,62,6,ovrigt
R2017,2017,120,Vägledning för anhörigstöd,toc,63,63,6,ovrigt
R2017,2017,121,Palliativ vård behöver bli bättre,toc,64,64,6,kommunal_halso_och_sjukvard
R2017,2017,122,"under samma tidsperiod, vilket framgår av figur 1. Dock kvarstår skillnaden mellan könen och kvinnor förväntas leva nästan tre år längre än män vid",toc,65,65,10,jamlikhet_och_minoritetsperspektiv
R2017,2017,123,Äldre fortsätter få vänta länge på landets akutmottagningar,toc,66,66,6,kommunal_halso_och_sjukvard
R2017,2017,124,Avstått läkemedel eftersom de inte haft råd,toc,66,66,6,lakemedel_och_patientsakerhet
R2017,2017,125,Allt vanligare med välfärdsteknik inom äldreomsorgen,toc,67,67,6,digitalisering_och_valfardsteknik
R2018,2018,1,"fattning om kvaliteten i hemtjänst och särskilt boende – Så tycker de äldre 10 VÅRD OCH OMSORG OM ÄLDRE om äldreomsorgen 2017. Den visade bland annat att många äldre inte upp- lever måltiden som en trevlig stund på dagen, vilket anknyter till mål",toc,2,4,12,omsorgsinsatser_och_boende
R2018,2018,2,Även avseende tandvården har Sverige starka resultat jämfört med de andra länderna – sju procent har avstått från tandvård på grund av kostnaden.,toc,3,5,15,munhalsa_och_tandvard
R2018,2018,3,Aktuell utveckling,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2018,2018,4,Äldre förskrivs färre olämpliga läkemedel,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2018,2018,5,Allt fler äldre personer vårdas på grund av alkoholmissbruk,xlsx_heading_search,,7,,psykisk_halsa_ensamhet_alkohol
R2018,2018,6,Bemanning inom äldreomsorgen,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2018,2018,7,Boendesituation för äldre,xlsx_heading_search,,7,,ovrigt
R2018,2018,8,Brott mot äldre behöver förebyggas och upptäckas,xlsx_heading_search,,7,,ovrigt
R2018,2018,9,Få har avstått från vård på grund av kostnader,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2018,2018,10,Hälsosamt åldrande – och ohälsosamma levnadsvanor bland äldre,xlsx_heading_search,,7,,ovrigt
R2018,2018,11,Kommunal hälso- och sjukvård,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2018,2018,12,Kostnader för vård och omsorg om äldre,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2018,2018,13,Kunskapsbaserad vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2018,2018,14,Medellivslängden i Sverige är bland de högsta i EU,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2018,2018,15,Ny version av indikatorer för god läkemedelsterapi hos äldre,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2018,2018,16,Ojämn utveckling av e-hälsa och välfärdsteknik i kommunerna,xlsx_heading_search,,7,,digitalisering_och_valfardsteknik
R2018,2018,17,Personalförsörjning,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2018,2018,18,Professionsmiljarden 2016 – satsning för att stärka hälso- och sjukvården,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2018,2018,19,Resurser för vård och omsorg,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2018,2018,20,Sammanfattande iakttagelser,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2018,2018,21,Socialtjänstinsatser till äldre personer,xlsx_heading_search,,7,,omsorgsinsatser_och_boende
R2018,2018,22,Suicid bland äldre,xlsx_heading_search,,7,,psykisk_halsa_ensamhet_alkohol
R2018,2018,23,Tandvård och tandhälsa,xlsx_heading_search,,7,,munhalsa_och_tandvard
R2018,2018,24,Äldre fortsätter vänta länge på landets akutmottagningar,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2018,2018,25,Äldres internetanvändning,xlsx_heading_search,,8,,digitalisering_och_valfardsteknik
R2018,2018,26,Anmälningar och klagomål inom vården och omsorgen om äldre,xlsx_heading_search,,8,,ovrigt
R2018,2018,27,Är kvinnor mindre nöjda med sin vård och omsorg?,xlsx_heading_search,,8,,brukarperspektiv_och_kvalitet
R2018,2018,28,Behov av att inkludera transperspektiv i vård och omsorg om äldre,xlsx_heading_search,,8,,ovrigt
R2018,2018,29,Ett första steg mot en nationell demensstrategi,xlsx_heading_search,,8,,ovrigt
R2018,2018,30,Ett samlat stöd inom patientsäkerhet,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2018,2018,31,Evidensbaserad praktik i socialtjänsten,xlsx_heading_search,,8,,ovrigt
R2018,2018,32,Fast vårdkontakt och samordnad individuell plan,xlsx_heading_search,,8,,sammanhallen_vard_och_samverkan
R2018,2018,33,Flera nya nationella riktlinjer,xlsx_heading_search,,8,,ovrigt
R2018,2018,34,Individens behov i centrum inom äldreomsorgen,xlsx_heading_search,,8,,ovrigt
R2018,2018,35,Insatser för att undvika undernäring hos äldre,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2018,2018,36,Jämlik vård och omsorg,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2018,2018,37,Mer forskning inom äldreområdet behövs,xlsx_heading_search,,8,,ovrigt
R2018,2018,38,Nationella minoriteter – språk och kultur i äldreomsorg,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2018,2018,39,Nationella riktlinjer för vård och omsorg vid demenssjukdom,xlsx_heading_search,,8,,ovrigt
R2018,2018,40,Nya regler om företrädarskap,xlsx_heading_search,,8,,ovrigt
R2018,2018,41,Ökning av andelen utrikesfödda personer 65 år och äldre,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2018,2018,42,Palliativ vård behöver bli bättre och mer jämlik,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2018,2018,43,Personalkontinuitet i hemtjänsten,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2018,2018,44,Säker vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2018,2018,45,Säkerhet och trygghet för äldre personer,xlsx_heading_search,,8,,brukarperspektiv_och_kvalitet
R2018,2018,46,Socialstyrelsens nationella förskrivarstöd inom hjälpmedelsområdet,xlsx_heading_search,,8,,ovrigt
R2018,2018,47,Stöd för äldre med nedsatt beslutsförmåga att uttrycka sin vilja,xlsx_heading_search,,8,,ovrigt
R2018,2018,48,Stöd till yrkesintroduktion för baspersonal,xlsx_heading_search,,8,,personal_kompetens_och_resurser
R2018,2018,49,Tillgänglig vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2018,2018,50,Utskrivningsklara personer i behov av kommunala insatser,xlsx_heading_search,,8,,sammanhallen_vard_och_samverkan
R2018,2018,51,Allt fler äldre får hemsjukvård och insatser från socialtjänsten,toc,7,9,7,kommunal_halso_och_sjukvard
R2018,2018,52,De flesta äldre med äldreomsorg är nöjda med vården och omsorgen,toc,7,9,7,brukarperspektiv_och_kvalitet
R2018,2018,53,Hemlösheten ökar bland personer som är 65 år eller äldre,toc,7,9,7,ovrigt
R2018,2018,54,Sammanfattning,toc,7,9,7,jamlikhet_och_minoritetsperspektiv
R2018,2018,55,Förändringar i behandling av smärta hos äldre,toc,8,10,7,ovrigt
R2018,2018,56,Fortsatt långa väntetider för äldre på landets akutmottagningar,toc,8,10,7,kommunal_halso_och_sjukvard
R2018,2018,57,Helhetssyn saknas för äldre med missbruksproblem,toc,8,10,7,psykisk_halsa_ensamhet_alkohol
R2018,2018,58,Ojämn utveckling av e-hälsa och välfärdsteknik i kommunerna,toc,8,10,7,digitalisering_och_valfardsteknik
R2018,2018,59,Agenda 2030,toc,9,11,7,ovrigt
R2018,2018,60,enden.,toc,9,11,11,ovrigt
R2018,2018,61,God vård och omsorg,toc,9,11,7,ovrigt
R2018,2018,62,Inledning,toc,9,11,7,ovrigt
R2018,2018,63,Rapportens upplägg,toc,9,11,7,ovrigt
R2018,2018,64,Daglig tobaksrökning 8,toc,10,12,17,ovrigt
R2018,2018,65,Datakällor som använts för att ta fram rapporten,toc,10,12,7,metod_indikatorer_och_datakallor
R2018,2018,66,Aktuell utveckling,toc,11,13,7,demografi_och_aktuell_utveckling
R2018,2018,67,"• Inspektionen för vård och omsorg (IVO): resultat som gäller klagomål, lex Sarah- och lex Maria-anmälningar",toc,11,13,13,ovrigt
R2018,2018,68,Medellivslängden i Sverige är bland de högsta i EU,toc,11,13,7,demografi_och_aktuell_utveckling
R2018,2018,69,Dagligt snusande 2,toc,13,15,17,ovrigt
R2018,2018,70,Få har avstått från vård på grund av kostnader,toc,13,15,7,personal_kompetens_och_resurser
R2018,2018,71,"högsta i EU för både män och kvinnor – 15,7 friska år för män och 16,8 friska år för kvinnor. Det kan jämföras med EU-genomsnittet som är 9,4 år.",toc,13,15,15,jamlikhet_och_minoritetsperspektiv
R2018,2018,72,Hälsosamt åldrande – och ohälsosamma levnadsvanor bland äldre,toc,14,16,7,ovrigt
R2018,2018,73,Riskbruk av alkohol***** 8,toc,14,16,17,psykisk_halsa_ensamhet_alkohol
R2018,2018,74,Fetma*** 20,toc,17,19,17,ovrigt
R2018,2018,75,Allt fler äldre personer vårdas på grund av alkoholmissbruk,toc,19,21,7,psykisk_halsa_ensamhet_alkohol
R2018,2018,76,Suicid bland äldre,toc,25,27,7,psykisk_halsa_ensamhet_alkohol
R2018,2018,77,Brott mot äldre behöver förebyggas och upptäckas,toc,26,28,7,ovrigt
R2018,2018,78,Boendesituation för äldre,toc,27,29,7,ovrigt
R2018,2018,79,"nor 2016 Levnadsvanor Andel kvinnor 65–84 år Andel män 65–84 år Frukt/grönsaker ≤ 1,3 g/dag* 15",toc,29,31,17,jamlikhet_och_minoritetsperspektiv
R2018,2018,80,4 4 * 5 * 7 * 9 * 10 * 11 * 11 * 13 * 23 * 0 5 10 15 20 25,toc,30,32,15,ovrigt
R2018,2018,81,Fisk/skaldjur ≥ 2 g/vecka 42,toc,33,35,17,ovrigt
R2018,2018,82,Kommunal hälso- och sjukvård,toc,35,37,7,kommunal_halso_och_sjukvard
R2018,2018,83,"Vadstena 49,6 Borgholm 47,8 Lägst medelålder Knivsta 36,7 Knivsta 36,3 Huddinge 38 Huddinge 36,7 Botkyrka 38,1 Botkyrka 36,9 Sundbyberg 38,3 Sundbyberg",toc,37,39,14,ovrigt
R2018,2018,84,Socialtjänstinsatser till äldre personer,toc,39,41,7,omsorgsinsatser_och_boende
R2018,2018,85,Sammanfattande iakttagelser,toc,41,43,7,jamlikhet_och_minoritetsperspektiv
R2018,2018,86,Kostnader för vård och omsorg om äldre,toc,42,44,7,personal_kompetens_och_resurser
R2018,2018,87,Resurser för vård och omsorg,toc,42,44,7,personal_kompetens_och_resurser
R2018,2018,88,Personalförsörjning,toc,43,45,7,personal_kompetens_och_resurser
R2018,2018,89,Professionsmiljarden 2016 – satsning för att stärka hälso- och sjukvården,toc,44,46,7,kommunal_halso_och_sjukvard
R2018,2018,90,Bemanning inom äldreomsorgen,toc,45,47,7,jamlikhet_och_minoritetsperspektiv
R2018,2018,91,Sammanfattande iakttagelser,toc,46,48,7,jamlikhet_och_minoritetsperspektiv
R2018,2018,92,Äldre förskrivs färre olämpliga läkemedel,toc,47,49,7,lakemedel_och_patientsakerhet
R2018,2018,93,Kunskapsbaserad vård och omsorg,toc,47,49,7,ovrigt
R2018,2018,94,Övervikt** 36,toc,49,51,17,ovrigt
R2018,2018,95,Ny version av indikatorer för god läkemedelsterapi hos äldre,toc,50,52,7,lakemedel_och_patientsakerhet
R2018,2018,96,Tandvård och tandhälsa,toc,52,54,7,munhalsa_och_tandvard
R2018,2018,97,Ett första steg mot en nationell demensstrategi,toc,58,60,8,ovrigt
R2018,2018,98,Nationella riktlinjer för vård och omsorg vid demenssjukdom,toc,60,62,8,ovrigt
R2018,2018,99,Fysisk aktivitet ≥ 30 min/dag**** 58,toc,61,63,17,ovrigt
R2018,2018,100,Flera nya nationella riktlinjer,toc,62,64,8,ovrigt
R2018,2018,101,Stöd för äldre med nedsatt beslutsförmåga att uttrycka sin vilja,toc,63,65,8,ovrigt
R2018,2018,102,Evidensbaserad praktik i socialtjänsten,toc,64,66,8,ovrigt
R2018,2018,103,Stöd till yrkesintroduktion för baspersonal,toc,64,66,8,personal_kompetens_och_resurser
R2018,2018,104,Mer forskning inom äldreområdet behövs,toc,65,67,8,ovrigt
R2018,2018,105,Sammanfattande iakttagelser,toc,66,68,8,jamlikhet_och_minoritetsperspektiv
R2018,2018,106,Säker vård och omsorg,toc,67,69,8,ovrigt
R2018,2018,107,Säkerhet och trygghet för äldre personer,toc,67,69,8,brukarperspektiv_och_kvalitet
R2018,2018,108,Individens behov i centrum inom äldreomsorgen,toc,69,71,8,ovrigt
R2018,2018,109,Fast vårdkontakt och samordnad individuell plan,toc,70,72,8,sammanhallen_vard_och_samverkan
R2018,2018,110,Utskrivningsklara personer i behov av kommunala insatser,toc,70,72,8,sammanhallen_vard_och_samverkan
R2018,2018,111,Personalkontinuitet i hemtjänsten,toc,71,73,8,omsorgsinsatser_och_boende
R2018,2018,112,Insatser för att undvika undernäring hos äldre,toc,72,74,8,lakemedel_och_patientsakerhet
R2018,2018,113,Anmälningar och klagomål inom vården och omsorgen om äldre,toc,74,76,8,ovrigt
R2018,2018,114,Ett samlat stöd inom patientsäkerhet,toc,76,78,8,lakemedel_och_patientsakerhet
R2018,2018,115,Nya regler om företrädarskap,toc,76,78,8,ovrigt
R2018,2018,116,Sammanfattande iakttagelser,toc,77,79,8,jamlikhet_och_minoritetsperspektiv
R2018,2018,117,Är kvinnor mindre nöjda med sin vård och omsorg?,toc,78,80,8,brukarperspektiv_och_kvalitet
R2018,2018,118,Behov av att inkludera transperspektiv i vård och omsorg om äldre,toc,78,80,8,ovrigt
R2018,2018,119,Jämlik vård och omsorg,toc,78,80,8,jamlikhet_och_minoritetsperspektiv
R2018,2018,120,Palliativ vård behöver bli bättre och mer jämlik,toc,79,81,8,kommunal_halso_och_sjukvard
R2018,2018,121,Ökning av andelen utrikesfödda personer 65 år och äldre,toc,82,84,8,jamlikhet_och_minoritetsperspektiv
R2018,2018,122,Nationella minoriteter – språk och kultur i äldreomsorg,toc,83,85,8,jamlikhet_och_minoritetsperspektiv
R2018,2018,123,Sammanfattande iakttagelser,toc,84,86,8,jamlikhet_och_minoritetsperspektiv
R2018,2018,124,Äldre fortsätter vänta länge på landets akutmottagningar,toc,85,87,8,kommunal_halso_och_sjukvard
R2018,2018,125,Ojämn utveckling av e-hälsa och välfärdsteknik i kommunerna,toc,85,87,8,digitalisering_och_valfardsteknik
R2018,2018,126,Tillgänglig vård och omsorg,toc,85,87,8,ovrigt
R2018,2018,127,Äldres internetanvändning,toc,87,89,8,digitalisering_och_valfardsteknik
R2018,2018,128,Sammanfattande iakttagelser,toc,88,90,8,jamlikhet_och_minoritetsperspektiv
R2019,2019,1,Aktuell utveckling,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2019,2019,2,Äldre och alkohol,xlsx_heading_search,,7,,psykisk_halsa_ensamhet_alkohol
R2019,2019,3,Äldres psykiska hälsa,xlsx_heading_search,,7,,psykisk_halsa_ensamhet_alkohol
R2019,2019,4,Att förebygga och behandla undernäring,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2019,2019,5,E-hälsa och välfärdsteknik i äldreomsorgen,xlsx_heading_search,,7,,digitalisering_och_valfardsteknik
R2019,2019,6,Fallförebyggande insatser för äldre,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2019,2019,7,Fler äldre drabbas av kroniska sjukdomar,xlsx_heading_search,,7,,ovrigt
R2019,2019,8,Förebygga trycksår – en vinst för alla,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2019,2019,9,Hjälpmedlen underlättar vardagen,xlsx_heading_search,,7,,ovrigt
R2019,2019,10,Informell omsorg/närståendes omsorg,xlsx_heading_search,,7,,ovrigt
R2019,2019,11,Kompetensförsörjningen i hälso- och sjukvården,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2019,2019,12,Kostnader för vård och omsorg om äldre,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2019,2019,13,Kunskapsbaserad vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2019,2019,14,Nationella riktlinjer betonar vikten av stöd till riskgrupper,xlsx_heading_search,,7,,ovrigt
R2019,2019,15,Personalen i äldreomsorgen – utmaningar och möjligheter,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2019,2019,16,Resurser för vård och omsorg,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2019,2019,17,"Riskförebyggande åtgärder inom områdena undernäring, nedsatt munhälsa, trycksår och fall",xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2019,2019,18,Sammanfattande iakttagelser,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2019,2019,19,Skillnaden i medellivslängd minskar,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2019,2019,20,Vård och omsorg om äldre står inför stora utmaningar,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2019,2019,21,Webbutbildning om palliativ vård,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2019,2019,22,Äldre förskrivs färre olämpliga läkemedel,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2019,2019,23,Äldre med intellektuella funktionsnedsättningar,xlsx_heading_search,,8,,ovrigt
R2019,2019,24,Boendesituation för äldre,xlsx_heading_search,,8,,ovrigt
R2019,2019,25,En tillgänglig miljö,xlsx_heading_search,,8,,ovrigt
R2019,2019,26,Jämlik vård och omsorg,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2019,2019,27,Klagomål och anmälningar inom vården och omsorgen om äldre,xlsx_heading_search,,8,,ovrigt
R2019,2019,28,Kommunal hälso- och sjukvård,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2019,2019,29,Läkemedelsrelaterade skador,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2019,2019,30,Många som får tandvårdsstöd är äldre,xlsx_heading_search,,8,,munhalsa_och_tandvard
R2019,2019,31,Nationell handlingsplan för ökad patientsäkerhet,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2019,2019,32,Nationella minoriteter – språk och kultur i äldreomsorg,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2019,2019,33,Ökad andel kommuner har beredskap för höga temperaturer,xlsx_heading_search,,8,,ovrigt
R2019,2019,34,Säker vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2019,2019,35,Samverkan för äldres välbefinnande,xlsx_heading_search,,8,,sammanhallen_vard_och_samverkan
R2019,2019,36,Socialtjänstinsatserna till äldre personer minskar,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2019,2019,37,Tillgänglig vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2019,2019,38,Uppskattning av kostnaderna för läkemedelsorsakad sjuklighet hos äldre,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2019,2019,39,Vårdskador förekommer mer hos äldre,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2019,2019,40,Kommunernas socialtjänst ökar användningen av digitala arbetssätt,toc,7,9,7,digitalisering_och_valfardsteknik
R2019,2019,41,Psykisk ohälsa hos äldre behöver uppmärksammas,toc,7,9,7,psykisk_halsa_ensamhet_alkohol
R2019,2019,42,Sammanfattning,toc,7,9,7,jamlikhet_och_minoritetsperspektiv
R2019,2019,43,Socialtjänstinsatser till äldre minskar,toc,7,9,7,omsorgsinsatser_och_boende
R2019,2019,44,Fler personer med omfattande vård- och omsorgsinsatser behöver en samordnad individuell plan,toc,8,10,7,sammanhallen_vard_och_samverkan
R2019,2019,45,Förebyggande arbete behöver prioriteras,toc,8,10,7,ovrigt
R2019,2019,46,Fortsatt positiv utveckling av förskrivning av läkemedel,toc,8,10,7,lakemedel_och_patientsakerhet
R2019,2019,47,Agenda 2030,toc,10,12,7,ovrigt
R2019,2019,48,God vård och omsorg,toc,10,12,7,ovrigt
R2019,2019,49,Inledning,toc,10,12,7,ovrigt
R2019,2019,50,Rapportens upplägg,toc,10,12,7,ovrigt
R2019,2019,51,Datakällor som använts för att ta fram rapporten,toc,11,13,7,metod_indikatorer_och_datakallor
R2019,2019,52,egenmakt. • Mål 10: Minskad ojämlikhet.,toc,11,13,13,jamlikhet_och_minoritetsperspektiv
R2019,2019,53,Aktuell utveckling,toc,12,14,7,demografi_och_aktuell_utveckling
R2019,2019,54,Skillnaden i medellivslängd minskar,toc,12,14,7,demografi_och_aktuell_utveckling
